index,0
1313,2003.comp.600666
1314,2003.comp.600129
1315,2004.comp.591
1316,2004.comp.600129
1317,2004.comp.600666
1318,2005.comp.591
1319,2005.comp.600129
1320,2005.comp.600666
1321,2006.comp.591
1322,2006.comp.600129
1323,2006.comp.600666
1324,2007.comp.591
1325,2007.comp.600666
1326,2007.comp.600129
1327,2008.comp.591
1328,2008.comp.600666
1329,2008.comp.600129
1330,2009.comp.591
1331,2009.comp.600666
1332,2009.comp.600129
1333,2010.comp.591
1334,2010.comp.600129
1335,2010.comp.600666
1336,2011.comp.591
1337,2011.comp.600666
1338,2011.comp.600129
1339,2012.comp.591
1340,2012.comp.600666
1341,2012.comp.600129
1342,2013.comp.591
1343,2013.comp.600129
1344,2013.comp.600666
1345,2014.comp.591
1346,2014.comp.600666
1347,2014.comp.600129
1348,2015.comp.591
1349,2015.comp.600129
1350,2015.comp.600666
1351,2003.comp.592
1352,2003.comp.600659
1353,2004.comp.592
1354,2004.comp.600659
1355,2013.comp.593
1356,2015.comp.593
1357,2019.comp.597
1358,2019.comp.715
1359,2020.comp.597
1360,2020.comp.715
1361,2020.comp.600516
1362,2020.comp.600507
1363,2006.comp.598
1364,2006.comp.600299
1365,2006.comp.838
1366,2007.comp.598
1367,2007.comp.600299
1368,2007.comp.838
1369,2008.comp.598
1370,2008.comp.600299
1371,2008.comp.600882
1372,2008.comp.698
1373,2009.comp.598
1374,2009.comp.600882
1375,2009.comp.600299
1376,2020.comp.600
1377,2020.comp.600956
1378,2010.comp.602
1379,2010.comp.720
1380,2020.comp.603
1381,2020.comp.995
1382,2012.comp.606
1383,2012.comp.2696
1384,2014.comp.606
1385,2014.comp.2696
1386,2003.comp.607
1387,2003.comp.600097
1388,2004.comp.607
1389,2004.comp.600422
1390,2004.comp.600097
1391,2005.comp.607
1392,2005.comp.600422
1393,2005.comp.600097
1394,2005.comp.600976
1395,2006.comp.607
1396,2006.comp.600422
1397,2006.comp.600097
1398,2006.comp.600976
1399,2007.comp.607
1400,2007.comp.600097
1401,2007.comp.600422
1402,2007.comp.600976
1403,2008.comp.607
1404,2008.comp.600976
1405,2008.comp.600422
1406,2008.comp.600097
1407,2009.comp.607
1408,2009.comp.600422
1409,2010.comp.607
1410,2010.comp.600422
1411,2011.comp.607
1412,2011.comp.600422
1413,2003.comp.609
1414,2004.comp.609
1415,2005.comp.609
1416,2003.comp.610
1417,2009.comp.610
1418,2008.comp.610
1419,2008.comp.721
1420,2009.comp.721
1421,2010.comp.610
1422,2010.comp.721
1423,2011.comp.610
1424,2012.comp.610
1425,2012.comp.721
1426,2013.comp.610
1427,2013.comp.721
1428,2014.comp.610
1429,2014.comp.721
1430,2015.comp.610
1431,2015.comp.721
1432,2016.comp.610
1433,2016.comp.721
1434,2017.comp.610
1435,2017.comp.721
1436,2018.comp.610
1437,2018.comp.721
1438,2019.comp.610
1439,2019.comp.721
1440,2020.comp.610
1441,2020.comp.721
1442,2006.comp.612
1443,2006.comp.600205
1444,2007.comp.612
1445,2007.comp.601600
1446,2008.comp.612
1447,2008.comp.601600
1448,2009.comp.612
1449,2009.comp.601600
1450,2010.comp.612
1451,2010.comp.601600
1452,2011.comp.612
1453,2011.comp.601600
1454,2012.comp.612
1455,2012.comp.601600
1456,2013.comp.612
1457,2013.comp.601600
1458,2014.comp.612
1459,2014.comp.601600
1460,2007.comp.613
1461,2007.comp.735
1462,2008.comp.613
1463,2008.comp.735
1464,2009.comp.613
1465,2009.comp.735
1466,2010.comp.613
1467,2010.comp.735
1468,2011.comp.613
1469,2011.comp.735
1470,2012.comp.613
1471,2012.comp.735
1472,2013.comp.613
1473,2013.comp.735
1474,2014.comp.613
1475,2014.comp.735
1476,2015.comp.613
1477,2015.comp.735
1478,2016.comp.613
1479,2016.comp.735
1480,2017.comp.613
1481,2017.comp.735
1482,2018.comp.613
1483,2018.comp.735
1484,2019.comp.613
1485,2019.comp.735
1486,2020.comp.613
1487,2020.comp.735
1488,2008.comp.617
1489,2008.comp.601857
1490,2009.comp.617
1491,2009.comp.601857
1492,2010.comp.617
1493,2010.comp.601857
1494,2011.comp.617
1495,2011.comp.601857
1496,2012.comp.617
1497,2012.comp.601857
1498,2013.comp.617
1499,2013.comp.601857
1500,2014.comp.617
1501,2014.comp.601857
1502,2015.comp.617
1503,2015.comp.601857
1504,2019.comp.617
1505,2019.comp.601857
1506,2020.comp.617
1507,2020.comp.985
1508,2020.comp.601857
1509,2003.comp.619
1510,2003.comp.600585
1511,2004.comp.619
1512,2004.comp.401
1513,2006.comp.619
1514,2006.comp.600585
1515,2007.comp.619
1516,2007.comp.2011
1517,2007.comp.600585
1518,2008.comp.619
1519,2008.comp.600585
1520,2008.comp.2011
1521,2009.comp.619
1522,2009.comp.600585
1523,2010.comp.619
1524,2010.comp.600585
1525,2011.comp.619
1526,2011.comp.600585
1527,2012.comp.619
1528,2012.comp.600585
1529,2013.comp.619
1530,2013.comp.600585
1531,2014.comp.619
1532,2014.comp.600585
1533,2015.comp.619
1534,2015.comp.600585
1535,2016.comp.619
1536,2016.comp.600585
1537,2017.comp.619
1538,2017.comp.600585
1539,2018.comp.619
1540,2018.comp.600585
1541,2019.comp.619
1542,2019.comp.600585
1543,2020.comp.619
1544,2020.comp.300428
1545,2015.comp.620
1546,2006.comp.625
1547,2006.comp.550
1548,2007.comp.625
1549,2007.comp.710
1550,2008.comp.625
1551,2008.comp.710
1552,2008.comp.2265
1553,2009.comp.625
1554,2009.comp.2265
1555,2009.comp.710
1556,2010.comp.625
1557,2010.comp.710
1558,2010.comp.600372
1559,2010.comp.2265
1560,2011.comp.625
1561,2011.comp.2265
1562,2011.comp.600372
1563,2012.comp.625
1564,2012.comp.2265
1565,2012.comp.600178
1566,2013.comp.625
1567,2013.comp.2265
1568,2013.comp.600178
1569,2014.comp.625
1570,2014.comp.600178
1571,2014.comp.2265
1572,2015.comp.625
1573,2015.comp.600178
1574,2015.comp.2265
1575,2016.comp.625
1576,2016.comp.600178
1577,2016.comp.2265
1578,2017.comp.625
1579,2017.comp.600178
1580,2017.comp.2265
1581,2018.comp.625
1582,2018.comp.600178
1583,2018.comp.2265
1584,2019.comp.625
1585,2019.comp.600178
1586,2019.comp.2265
1587,2020.comp.600178
1588,2020.comp.600698
1589,2020.comp.2265
1590,2003.comp.626
1591,2003.comp.963
1592,2004.comp.626
1593,2004.comp.963
1594,2005.comp.626
1595,2005.comp.963
1596,2011.comp.626
1597,2011.comp.963
1598,2014.comp.626
1599,2014.comp.963
1600,2015.comp.626
1601,2015.comp.963
1602,2017.comp.628
1603,2017.comp.693
1604,2019.comp.628
1605,2019.comp.601668
1606,2007.comp.600357
1607,2008.comp.515
1608,2008.comp.600357
1609,2011.comp.629
1610,2011.comp.898
1611,2012.comp.629
1612,2012.comp.898
1613,2013.comp.629
1614,2013.comp.898
1615,2014.comp.629
1616,2014.comp.898
1617,2015.comp.629
1618,2015.comp.898
1619,2016.comp.629
1620,2016.comp.898
1621,2017.comp.629
1622,2017.comp.898
1623,2018.comp.629
1624,2018.comp.898
1625,2019.comp.629
1626,2019.comp.898
1627,2020.comp.629
1628,2020.comp.898
1629,2020.comp.2978
1630,2014.comp.630
1631,2015.comp.630
1632,2009.comp.631
1633,2009.comp.559
1634,2011.comp.631
1635,2011.comp.559
1636,2012.comp.631
1637,2012.comp.559
1638,2014.comp.631
1639,2015.comp.631
1640,2016.comp.631
1641,2016.comp.601588
1642,2017.comp.631
1643,2018.comp.631
1644,2019.comp.631
1645,2020.comp.631
1646,2009.comp.632
1647,2019.comp.632
1648,2019.comp.671
1649,2020.comp.632
1650,2020.comp.671
1651,2007.comp.633
1652,2007.comp.410
1653,2007.comp.635
1654,2007.comp.600618
1655,2013.comp.635
1656,2013.comp.2063
1657,2013.comp.300105
1658,2014.comp.635
1659,2014.comp.2063
1660,2015.comp.635
1661,2015.comp.2063
1662,2016.comp.635
1663,2016.comp.2063
1664,2016.comp.300105
1665,2017.comp.635
1666,2017.comp.2063
1667,2019.comp.635
1668,2020.comp.635
1669,2020.comp.2063
1670,2014.comp.636
1671,2014.comp.2449
1672,2018.comp.2338
1673,2003.comp.637
1674,2004.comp.637
1675,2005.comp.637
1676,2006.comp.637
1677,2007.comp.637
1678,2008.comp.637
1679,2009.comp.637
1680,2010.comp.637
1681,2010.comp.600028
1682,2011.comp.637
1683,2011.comp.600028
1684,2012.comp.637
1685,2012.comp.600028
1686,2013.comp.637
1687,2013.comp.600028
1688,2014.comp.637
1689,2014.comp.600028
1690,2015.comp.637
1691,2015.comp.600028
1692,2016.comp.637
1693,2016.comp.2552
1694,2016.comp.600028
1695,2017.comp.637
1696,2017.comp.600028
1697,2018.comp.637
1698,2018.comp.600028
1699,2019.comp.637
1700,2019.comp.600028
1701,2020.comp.637
1702,2020.comp.600028
1703,2017.comp.651
1704,2017.comp.600619
1705,2018.comp.651
1706,2018.comp.600619
1707,2019.comp.651
1708,2019.comp.600619
1709,2020.comp.651
1710,2020.comp.600619
1711,2008.comp.655
1712,2008.comp.600102
1713,2009.comp.655
1714,2009.comp.600102
1715,2010.comp.655
1716,2010.comp.600022
1717,2010.comp.600102
1718,2011.comp.655
1719,2011.comp.600022
1720,2012.comp.655
1721,2012.comp.600022
1722,2013.comp.655
1723,2013.comp.600022
1724,2014.comp.655
1725,2014.comp.600022
1726,2015.comp.655
1727,2015.comp.600022
1728,2016.comp.655
1729,2016.comp.600022
1730,2017.comp.655
1731,2017.comp.600022
1732,2018.comp.655
1733,2018.comp.600022
1734,2019.comp.655
1735,2019.comp.600022
1736,2020.comp.655
1737,2020.comp.600022
1738,2018.comp.657
1739,2018.comp.600549
1740,2019.comp.657
1741,2019.comp.600549
1742,2004.comp.661
1743,2004.comp.600432
1744,2007.comp.662
1745,2007.comp.750
1746,2008.comp.662
1747,2008.comp.750
1748,2009.comp.662
1749,2009.comp.750
1750,2010.comp.662
1751,2010.comp.750
1752,2010.comp.665
1753,2010.comp.839
1754,2013.comp.665
1755,2014.comp.665
1756,2014.comp.839
1757,2015.comp.665
1758,2015.comp.839
1759,2013.comp.666
1760,2013.comp.687
1761,2004.comp.668
1762,2005.comp.668
1763,2006.comp.668
1764,2007.comp.668
1765,2008.comp.668
1766,2019.comp.668
1767,2007.comp.669
1768,2011.comp.669
1769,2015.comp.669
1770,2003.comp.670
1771,2003.comp.600703
1772,2020.comp.670
1773,2020.comp.2547
1774,2014.comp.671
1775,2014.comp.2396
1776,2015.comp.671
1777,2019.comp.600388
1778,2020.comp.600388
1779,2020.comp.676
1780,2020.comp.2045
1781,2003.comp.677
1782,2014.comp.677
1783,2014.comp.687
1784,2020.comp.951
1785,2012.comp.683
1786,2012.comp.2061
1787,2013.comp.683
1788,2014.comp.683
1789,2014.comp.601898
1790,2014.comp.685
1791,2014.comp.776
1792,2015.comp.685
1793,2015.comp.776
1794,2012.comp.686
1795,2012.comp.600881
1796,2014.comp.686
1797,2014.comp.600881
1798,2003.comp.688
1799,2003.comp.600505
1800,2004.comp.688
1801,2004.comp.600505
1802,2005.comp.688
1803,2005.comp.892
1804,2005.comp.600505
1805,2006.comp.688
1806,2006.comp.600505
1807,2014.comp.688
1808,2014.comp.600531
1809,2015.comp.688
1810,2015.comp.600531
1811,2004.comp.693
1812,2008.comp.693
1813,2008.comp.863
1814,2016.comp.693
1815,2004.comp.695
1816,2004.comp.897
1817,2020.comp.695
1818,2020.comp.2599
1819,2007.comp.698
1820,2008.comp.600469
1821,2008.comp.600378
1822,2009.comp.698
1823,2009.comp.600378
1824,2009.comp.600469
1825,2009.comp.600579
1826,2010.comp.698
1827,2010.comp.600469
1828,2010.comp.600579
1829,2011.comp.698
1830,2011.comp.600378
1831,2011.comp.600469
1832,2011.comp.600579
1833,2011.comp.600299
1834,2008.comp.701
1835,2008.comp.600755
1836,2012.comp.701
1837,2012.comp.600755
1838,2013.comp.701
1839,2013.comp.600755
1840,2014.comp.701
1841,2014.comp.600755
1842,2015.comp.701
1843,2015.comp.600755
1844,2016.comp.701
1845,2016.comp.600755
1846,2017.comp.701
1847,2017.comp.600755
1848,2018.comp.701
1849,2018.comp.600755
1850,2019.comp.701
1851,2019.comp.600755
1852,2020.comp.701
1853,2020.comp.600755
1854,2020.comp.600704
1855,2019.comp.708
1856,2019.comp.601608
1857,2020.comp.708
1858,2020.comp.601608
1859,2006.comp.709
1860,2006.comp.600357
1861,2008.comp.709
1862,2009.comp.709
1863,2008.comp.600001
1864,2011.comp.709
1865,2011.comp.923
1866,2012.comp.709
1867,2012.comp.923
1868,2013.comp.709
1869,2013.comp.923
1870,2014.comp.709
1871,2014.comp.923
1872,2015.comp.709
1873,2015.comp.923
1874,2016.comp.709
1875,2016.comp.923
1876,2017.comp.709
1877,2017.comp.923
1878,2018.comp.709
1879,2018.comp.923
1880,2019.comp.709
1881,2019.comp.923
1882,2020.comp.709
1883,2020.comp.923
1884,2003.comp.711
1885,2016.comp.711
1886,2017.comp.711
1887,2017.comp.300259
1888,2012.comp.712
1889,2012.comp.600083
1890,2013.comp.712
1891,2013.comp.600083
1892,2014.comp.712
1893,2014.comp.600083
1894,2012.comp.717
1895,2012.comp.600845
1896,2013.comp.717
1897,2013.comp.600845
1898,2014.comp.717
1899,2014.comp.600845
1900,2014.comp.600019
1901,2015.comp.717
1902,2015.comp.600845
1903,2015.comp.600019
1904,2016.comp.717
1905,2016.comp.600019
1906,2016.comp.600845
1907,2017.comp.717
1908,2017.comp.600019
1909,2017.comp.600845
1910,2018.comp.717
1911,2018.comp.600019
1912,2018.comp.600845
1913,2019.comp.717
1914,2019.comp.600845
1915,2019.comp.600019
1916,2019.comp.600808
1917,2020.comp.717
1918,2020.comp.600845
1919,2020.comp.600019
1920,2017.comp.718
1921,2017.comp.2024
1922,2020.comp.718
1923,2020.comp.2024
1924,2009.comp.720
1925,2009.comp.600011
1926,2012.comp.720
1927,2013.comp.720
1928,2013.comp.600011
1929,2014.comp.720
1930,2014.comp.600011
1931,2015.comp.720
1932,2015.comp.600011
1933,2016.comp.720
1934,2016.comp.600011
1935,2016.comp.600863
1936,2017.comp.720
1937,2017.comp.600011
1938,2018.comp.720
1939,2018.comp.600011
1940,2018.comp.600025
1941,2019.comp.720
1942,2019.comp.600025
1943,2019.comp.600011
1944,2003.comp.722
1945,2003.comp.723
1946,2003.comp.400
1947,2007.comp.723
1948,2007.comp.400
1949,2004.comp.725
1950,2018.comp.725
1951,2018.comp.2371
1952,2020.comp.725
1953,2020.comp.2371
1954,2009.comp.727
1955,2009.comp.600057
1956,2010.comp.727
1957,2010.comp.600775
1958,2011.comp.727
1959,2011.comp.600775
1960,2012.comp.727
1961,2012.comp.600775
1962,2012.comp.300077
1963,2013.comp.727
1964,2013.comp.600775
1965,2014.comp.727
1966,2014.comp.600775
1967,2015.comp.727
1968,2015.comp.600775
1969,2016.comp.727
1970,2016.comp.600707
1971,2017.comp.727
1972,2017.comp.600707
1973,2017.comp.600775
1974,2018.comp.727
1975,2018.comp.600775
1976,2019.comp.727
1977,2019.comp.600775
1978,2020.comp.727
1979,2020.comp.600775
1980,2006.comp.728
1981,2006.comp.729
1982,2006.comp.600573
1983,2007.comp.729
1984,2007.comp.600573
1985,2009.comp.729
1986,2009.comp.600573
1987,2011.comp.729
1988,2011.comp.600573
1989,2013.comp.729
1990,2013.comp.600573
1991,2014.comp.729
1992,2014.comp.600573
1993,2015.comp.729
1994,2015.comp.600573
1995,2016.comp.729
1996,2016.comp.600573
1997,2017.comp.729
1998,2017.comp.600573
1999,2018.comp.729
2000,2018.comp.600573
2001,2020.comp.729
2002,2020.comp.600573
2003,2003.comp.731
2004,2006.comp.731
2005,2007.comp.731
2006,2008.comp.731
2007,2009.comp.731
2008,2010.comp.731
2009,2011.comp.731
2010,2012.comp.731
2011,2013.comp.731
2012,2014.comp.731
2013,2015.comp.731
2014,2016.comp.731
2015,2017.comp.731
2016,2018.comp.731
2017,2019.comp.731
2018,2020.comp.731
2019,2015.comp.732
2020,2003.comp.733
2021,2004.comp.733
2022,2005.comp.733
2023,2006.comp.733
2024,2007.comp.733
2025,2008.comp.733
2026,2010.comp.733
2027,2011.comp.733
2028,2012.comp.733
2029,2013.comp.733
2030,2014.comp.733
2031,2015.comp.733
2032,2016.comp.733
2033,2016.comp.600775
2034,2017.comp.733
2035,2018.comp.733
2036,2019.comp.733
2037,2020.comp.733
2038,2005.comp.735
2039,2005.comp.952
2040,2006.comp.735
2041,2006.comp.952
2042,2007.comp.952
2043,2014.comp.601998
2044,2017.comp.736
2045,2017.comp.600383
2046,2018.comp.736
2047,2018.comp.601800
2048,2018.comp.600383
2049,2019.comp.736
2050,2019.comp.601800
2051,2020.comp.736
2052,2020.comp.601800
2053,2020.comp.600383
2054,2013.comp.737
2055,2013.comp.983
2056,2014.comp.737
2057,2014.comp.983
2058,2014.comp.600740
2059,2015.comp.737
2060,2015.comp.600740
2061,2016.comp.737
2062,2016.comp.600740
2063,2017.comp.737
2064,2017.comp.600740
2065,2017.comp.825
2066,2017.comp.600351
2067,2018.comp.737
2068,2018.comp.600740
2069,2018.comp.825
2070,2018.comp.600351
2071,2018.comp.983
2072,2019.comp.737
2073,2019.comp.600740
2074,2019.comp.825
2075,2020.comp.737
2076,2020.comp.600740
2077,2020.comp.825
2078,2009.comp.738
2079,2009.comp.600523
2080,2006.comp.739
2081,2006.comp.2056
2082,2007.comp.739
2083,2007.comp.2056
2084,2008.comp.739
2085,2008.comp.2056
2086,2011.comp.739
2087,2011.comp.2056
2088,2018.comp.739
2089,2018.comp.603103
2090,2018.comp.2056
2091,2019.comp.739
2092,2019.comp.603103
2093,2019.comp.2056
2094,2020.comp.739
2095,2020.comp.603103
2096,2020.comp.2056
2097,2020.comp.603303
2098,2020.comp.795
2099,2006.comp.748
2100,2008.comp.748
2101,2012.comp.748
2102,2013.comp.748
2103,2014.comp.748
2104,2014.comp.600536
2105,2015.comp.748
2106,2015.comp.600536
2107,2003.comp.750
2108,2010.comp.751
2109,2010.comp.601618
2110,2004.comp.753
2111,2011.comp.755
2112,2011.comp.600740
2113,2017.comp.755
2114,2018.comp.755
2115,2013.comp.756
2116,2013.comp.600426
2117,2014.comp.756
2118,2014.comp.600426
2119,2015.comp.756
2120,2015.comp.600426
2121,2016.comp.756
2122,2016.comp.600426
2123,2017.comp.756
2124,2017.comp.600426
2125,2018.comp.756
2126,2018.comp.600426
2127,2019.comp.756
2128,2019.comp.600426
2129,2019.comp.600789
2130,2020.comp.756
2131,2020.comp.600426
2132,2020.comp.600789
2133,2010.comp.759
2134,2014.comp.759
2135,2014.comp.601933
2136,2015.comp.759
2137,2015.comp.601933
2138,2016.comp.759
2139,2016.comp.601933
2140,2017.comp.759
2141,2017.comp.601933
2142,2003.comp.762
2143,2013.comp.767
2144,2013.comp.601001
2145,2014.comp.767
2146,2014.comp.601001
2147,2015.comp.767
2148,2015.comp.601001
2149,2016.comp.767
2150,2016.comp.601001
2151,2017.comp.767
2152,2017.comp.601001
2153,2017.comp.600795
2154,2018.comp.767
2155,2018.comp.601001
2156,2018.comp.600795
2157,2019.comp.767
2158,2019.comp.600546
2159,2019.comp.600795
2160,2020.comp.767
2161,2020.comp.601001
2162,2020.comp.600546
2163,2020.comp.600795
2164,2013.comp.768
2165,2013.comp.600523
2166,2014.comp.768
2167,2014.comp.2190
2168,2013.comp.776
2169,2013.comp.623
2170,2013.comp.600739
2171,2013.comp.685
2172,2014.comp.600739
2173,2014.comp.623
2174,2015.comp.623
2175,2015.comp.600739
2176,2009.comp.777
2177,2009.comp.2074
2178,2019.comp.777
2179,2019.comp.601611
2180,2011.comp.778
2181,2011.comp.159
2182,2004.comp.779
2183,2004.comp.600272
2184,2005.comp.779
2185,2005.comp.600272
2186,2006.comp.779
2187,2006.comp.600272
2188,2018.comp.779
2189,2018.comp.603169
2190,2008.comp.780
2191,2008.comp.600795
2192,2010.comp.780
2193,2010.comp.600795
2194,2011.comp.780
2195,2011.comp.600795
2196,2012.comp.780
2197,2012.comp.600795
2198,2014.comp.780
2199,2014.comp.600795
2200,2015.comp.780
2201,2015.comp.600795
2202,2016.comp.780
2203,2016.comp.600795
2204,2017.comp.780
2205,2019.comp.780
2206,2020.comp.780
2207,2020.comp.601088
2208,2003.comp.783
2209,2004.comp.783
2210,2005.comp.783
2211,2005.comp.600002
2212,2006.comp.783
2213,2015.comp.883
2214,2003.comp.786
2215,2003.comp.600176
2216,2003.comp.728
2217,2004.comp.786
2218,2004.comp.728
2219,2004.comp.600176
2220,2005.comp.786
2221,2005.comp.728
2222,2006.comp.786
2223,2014.comp.786
2224,2014.comp.600176
2225,2015.comp.786
2226,2015.comp.600176
2227,2016.comp.786
2228,2016.comp.603060
2229,2016.comp.600176
2230,2017.comp.786
2231,2017.comp.603060
2232,2017.comp.600176
2233,2018.comp.786
2234,2018.comp.600176
2235,2018.comp.603060
2236,2018.comp.600970
2237,2019.comp.786
2238,2019.comp.603060
2239,2019.comp.600176
2240,2019.comp.2080
2241,2019.comp.600970
2242,2020.comp.786
2243,2020.comp.603060
2244,2020.comp.600176
2245,2020.comp.600970
2246,2017.comp.788
2247,2017.comp.603976
2248,2018.comp.788
2249,2018.comp.603976
2250,2019.comp.788
2251,2019.comp.603976
2252,2005.comp.790
2253,2015.comp.791
2254,2020.comp.791
2255,2020.comp.590
2256,2019.comp.792
2257,2019.comp.2594
2258,2019.comp.600499
2259,2006.comp.793
2260,2006.comp.600638
2261,2015.comp.793
2262,2015.comp.2512
2263,2016.comp.793
2264,2016.comp.2512
2265,2016.comp.795
2266,2016.comp.2056
2267,2017.comp.795
2268,2017.comp.2056
2269,2017.comp.603303
2270,2018.comp.795
2271,2018.comp.603303
2272,2019.comp.795
2273,2019.comp.603303
2274,2009.comp.796
2275,2011.comp.796
2276,2012.comp.796
2277,2014.comp.796
2278,2014.comp.600515
2279,2016.comp.796
2280,2017.comp.796
2281,2018.comp.796
2282,2019.comp.796
2283,2020.comp.796
2284,2003.comp.797
2285,2020.comp.797
2286,2020.comp.402
2287,2005.comp.798
2288,2005.comp.600195
2289,2006.comp.798
2290,2006.comp.600195
2291,2007.comp.798
2292,2007.comp.600195
2293,2008.comp.798
2294,2008.comp.600195
2295,2009.comp.798
2296,2009.comp.600195
2297,2011.comp.798
2298,2012.comp.798
2299,2013.comp.798
2300,2003.comp.800
2301,2003.comp.600742
2302,2004.comp.800
2303,2004.comp.600742
2304,2005.comp.800
2305,2005.comp.600742
2306,2006.comp.800
2307,2006.comp.600742
2308,2007.comp.800
2309,2007.comp.600742
2310,2007.comp.927
2311,2008.comp.800
2312,2008.comp.927
2313,2008.comp.2232
2314,2009.comp.800
2315,2009.comp.600742
2316,2009.comp.927
2317,2009.comp.2232
2318,2010.comp.800
2319,2010.comp.600742
2320,2010.comp.2232
2321,2010.comp.927
2322,2011.comp.800
2323,2011.comp.2232
2324,2011.comp.600742
2325,2011.comp.600148
2326,2011.comp.30
2327,2012.comp.800
2328,2012.comp.927
